,Unnamed: 0,tweet,label
1851,1851,am loud boring sometimes annoying  have a girlfriend who just fucks with me  appreciation now find me awes…,1
1852,1852,what a dilapidated dingbat moron you are  youve had your run  time to shut the hell up  were sick to death of…,1
1853,1853,me  if this is a bad decision then the universe will give me a sign universe  here bitch me ,1
1854,1854,when your mom whoops ya ass but you still a bad bihhh ,1
1855,1855,i fucking hate when people tell me i should change my ways,1
1856,1856,if u quote tweets with  cant relate  i already know ur an annoying ass bitch,1
1857,1857,damn i hope they dont find out my weakness is thicc ladies that would be awful,1
1858,1858,all these idiots with their comments think they know everything ,1
1859,1859,why not bitching when reid did this    idiots,1
1860,1860,i know this is annoying but im unfollowing to zero so like the keep the mutual  you can get rid of my ass tho so li…,1
1861,1861,this is pathetic  what the hell is wrong with you guys,1
1862,1862,sometimes i look at saber and think about how awful my penis is,1
1863,1863,lil mama give him everything i aint scared of nothing  but sucking dick  it look terrible,0
1864,1864,just incase youre having a bad day  heres a pudgy bird,1
1865,1865,my fucking heart   ,1
1866,1866,i really hate this nigga ,1
1867,1867,[mixtape] boris bitch   boris bitch »,1
1868,1868,lets fucking have it ,1
1869,1869,man this nigga annoying  stop postin him,1
1870,1870,ugly as hell ,1
1871,1871,porn video pussy money and weed lyrics,1
1872,1872,give harry styles all of the stars the moon the sun the flowers your heart the world fuck give him everything he deserves it all   ,0
1873,1873,sickening photos of migrant birds needlessly slaughtered in  via,1
1874,1874,whaaaaaat  that was insane gurls ️ finilly watched my four bitches  so blessed ,1
1875,1875,[2001] ludacris   move bitch,1
1876,1876,cunt orebro wetcunt,1
1877,1877,this bitch is an idiot,1
1878,1878,i hate when a song reminds me of someone i give 0 fucks about,1
1879,1879,xxxtentacions fan base is fucking cancerous,1
1880,1880,a bitch know she ugly if a nigga got a rubber on and he still pull out ,1
1881,1881, cant deal with stupid ass bitches,1
1882,1882,damn   all my mama say is  you not too sick to be on that damn phone ,1
1883,1883,just let a ugly nigga shine  ,1
1884,1884,i cant get myself to do fucking anything and i hate it,1
1885,1885,they should hold their ears and get out of parliament      shame on sachin and rekha  take away bharat data from sachin an idiot,1
1886,1886,a fucking body ,1
1887,1887,i hate that stupid fucking face,1
1888,1888,time to get off your ass start making presidential decisions  wtf you gonna do about assad killing kids    ,1
1889,1889,bad bitches dont take days off,1
1890,1890,bad bitches dont take days off,1
1891,1891,my bad ass jit,1
1892,1892,please stop voting this idiot rino into office  ,1
1893,1893,horse face hoe stop playing before i show the world yo lil ugly ass,1
1894,1894,hate bitches that be thirsty for friends that irritate me,1
1895,1895,i fucking called it  john cena is gonna propose and then the screen freezes ,1
1896,1896,u fucking won      ,1
1897,1897,hell yea means ion wanna talk to u no mo     u boring ,1
1898,1898,its horrendous isnt it mate  fucking disgusting,1
1899,1899,i have a headache from these nasty ass animals their smells,1
1900,1900,i told him i dont suck ugly nigga dick,1
1901,1901,your an idiot,1
1902,1902,is in a mood  a sadistic  ruthless  skull fucking mood ,1
1903,1903,dont you fucking dare   ,1
1904,1904,i fucking hate that ive been locking myself out all this week,1
1905,1905,what an idiot      trump completes repeal of online privacy protections from obama era ,1
1906,1906,are you fucking kidding me bruh ,1
1907,1907,push your cock inside me i am a bad police punish me,0
1908,1908,[ v ] lu han 90line as actor please put {+25wn } in your bio loc,1
1909,1909,im so understanding i hate it when ppl cant talk to me about their feelings like i wanna help and see u cry bitch,1
1910,1910,this nigga trump is nun but bad news impeach dis nigga ️,1
1911,1911,i fuckin hate how mayorga calls me by my government name,0
1912,1912,abc news reports that syria moved personnel  equipment  and aircraft from the base before the strikes ,1
1913,1913,stupid bitch  you so trifling,1
1914,1914,why are you giving these idiots airtime ,0
1915,1915,sometimes your knight and shining armor   may turn out to be an idiot in tinfoil  ,0
1916,1916,i need to stop coming to bloomington   something bad happens every damn time,0
1917,1917,yid vicious tonight at 7 30 ,1
1918,1918,oh like selling shoes  i worked at a clothing store when i was going to school  fucking hated it with all of my heart,1
1919,1919,it was time for another bad ass tiger to get its feed; do your thing shiva,1
1920,1920,flip off boots  minecraft retards  pt1   via,1
1921,1921,idiot in january  susan rice assured npr the obama admin removed chemical weapons from syria vi…,1
1922,1922,this mf shuttle bus driver trying to fucking freeze us to death    its cold af on this hoe  ,1
1923,1923,tryin make us feel bad because some niggas dont like that type of body type,1
1924,1924,you cant say everybody a side piece to somebody cause thats all you knew all your life hoe  i hate fb,1
1925,1925,hate these fucking places,1
1926,1926,i wanna be fucked   meet me here,1
1927,1927,condo in compton im still in reach nigga    fuck off kendrick    ,1
1928,1928,u kno what     fuck club penguin i aint never play it         jks jks im actually real sad for this i never played,1
1929,1929,tambo must have been bad ass beyond believe  or how do we explain it ,1
1930,1930,i hate people who say i got this  in all honesty we dont have a damn thing ,1
1931,1931,damn   all my mama say is  you not too sick to be on that damn phone ,1
1932,1932,i hate when i give a bitch my and she say here you text me  bitch ,1
1933,1933,im tired of u feminist bitches bc this is just disgusting,0
1934,1934,i shocked my damn self  smh ,1
1935,1935,n yeah u hate boys coz u r lesbian,0
1936,1936,did you know you can mute hashtags in your settings  saves my sanity during annoying squawking bird season,1
1937,1937,i necer been the type to just hate onna bitch for no reason,1
1938,1938,if you think our president needs congressional approval to do what he did    you are an idiot ,1
1939,1939,jealousy is really an ugly ass trait to have ,1
1940,1940,jeezus  hillbots are fucking stupid ,1
1941,1941,i cant believe this a real fucking manga,1
1942,1942,girl  look how fucking orange you look girl ,1
1943,1943,im not even upset just incredibly fucking disappointed,1
1944,1944,them z6ne niggas are evil  they cause nothing but heartache and headaches ,1
1945,1945,i wanna be fucked   i learn here,1
1946,1946,fuck you    ,1
1947,1947, 508   i feel like captain morgan put his peg leg up my ass,1
1948,1948, this is disgusting  slut and skinny shaming is just as bad as fat shaming  remember that before you call yourse…,0
1949,1949,dating isnt an achievement i hate these dumbasses making articles about harrys achievement and it features all the…,1
1950,1950,oh why yes  i am the hoe from idaho  catch me eating some fucking potatoes ,1
1951,1951, nngh  quit it you filthy  horny pigs    revamped samus aran rp acc   for blowjobs   dicks out upon d…,0
1952,1952,was shocked over what was happening on and then abc news just cut in and  well   ,1
1953,1953,god  i miss when people hated that miz was mocking daniel bryan  smarks are idiots sometimes ,1
1954,1954,rumors are carried by haters  spread by fools and accepted by idiots,1
1955,1955,you say you hate me but you stalk my page you fucking hypocrite,1
1956,1956,ant and dick have nothing on this for nothing  gets crap frm dump and pays a 1k to make shi…,1
1957,1957,bitch why am i so fucking ugly im calling the police,1
1958,1958,dont let idiots ruin your day,0
1959,1959,h town d town hoes the worst on a promise,1
1960,1960,bad bitches dont take days off,1
1961,1961,yup cowboys fans retarded,1
1962,1962,i wanna be fucked   lets have a chat  ,1
1963,1963,what   i am a lesbian  it is my job to hate  cishet  men  i signed a damn contract ,1
1964,1964,taylor swift  cause baby now we got bad blood me  shut yo bitch ass up,1
1965,1965,in case anyone forgot  the idiot who blamed obama for todays syrian chemical attack was against bombing syria in 2…,1
1966,1966,damn   all my mom says is  you not too sick to be on that damn phone ,1
1967,1967,bulletsandbeesboutiques video i fucking won and i am dying ,1
1968,1968,bad bitches dont take days off,1
1969,1969,me  im getting sick mom  cuz u be on that damn phone,1
1970,1970,i fucking hate waiting around for people ,1
1971,1971,if the bitch dont like bitches then she boring,1
1972,1972,im so evil i smoke cigarettes  i am goddamn diabolical ,1
1973,1973,you need to take your ass to the gym fat ass nigga you the worst work out partner how you gonna stop going with me,1
1974,1974,yeah lets see them say that after we lose to arsenal and swansea     idiots run out club,1
1975,1975,dont let idiots ruin your day cora queenofourhearts,1
1976,1976,this bitch wanna be a penguin so bad,1
1977,1977,sometimes i forget how damn bloody this game is   ,1
1978,1978,eat 2 bananas a day and you won’t believe what it’ll change  crazy ,1
1979,1979,u ever stop and think  damn im just a retarded asshole ,1
1980,1980,the seats dont match up theres no bleachers     fucking hate nyc,1
1981,1981,todays the day spongebob brutally got his ass wooped,1
1982,1982,do we ever get fucking penalties    fuckkkkk me ,0
1983,1983,[  ] trending on melon search,1
1984,1984,stop going by head lines  read the substance within the article to be informed idiot,1
1985,1985,like fuck all the chocolate    she got me a candle    ,1
1986,1986,neat but not as obnoxious as i remember getting a rec for psycho pass and then avoiding it cause art style is so fucking ugly ,1
1987,1987,everybody moma had a pair of these ugly ass heels lmfaooooooooooooo,1
1988,1988,islamic state says u s  being run by an idiot,1
1989,1989,cant even feel bad for females who are stuck on a nigga that disrespects them   you gon learn sis,1
1990,1990,i have always been ugly to the bitch that hated me ,1
1991,1991,bro my chunti ass would eat the fuck outta this   ,1
1992,1992,shut the fucj up stupid bitch you both had points in both of them,1
1993,1993,const requires 2 3ds vote to override a presidential veto  according to idiot mccain  it also takes 2 3ds vote to pass law…,1
1994,1994,im really fucking sick of watching the republican party be rewarded for flagrantly degrading our democracy ,1
